order_id,order_code,customer,product_name,quantity,scraped_at
619567,SO01122025:1028644,Chị Phượng,Larita Zeni LK0325_19 S Dark Grey,1,2025-12-01T10:45:40.380032
619567,SO01122025:1028644,Chị Phượng,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380032
619567,SO01122025:1028644,Chị Phượng,The Travel Star Compact Shoe Bag S Orange,1,2025-12-01T10:45:40.380032
619566,SO01122025:1028643,Mai Phạm,Larita Cory MG1124_28 L Burgundy,1,2025-12-01T10:45:40.380049
619566,SO01122025:1028643,Mai Phạm,Larita Cory MG1124_28 L Blue,1,2025-12-01T10:45:40.380049
619566,SO01122025:1028643,Mai Phạm,Mia Túi Canvas EasyGo Mini Bag S Orange,1,2025-12-01T10:45:40.380049
619565,SO01122025:1028642,Sư cô Lệ Nhân,Larita Rina MG0424_28 L Blue,1,2025-12-01T10:45:40.380055
619565,SO01122025:1028642,Sư cô Lệ Nhân,Mia Túi Canvas EasyGo Mini Bag S Orange,1,2025-12-01T10:45:40.380055
619564,SO01122025:1028641,Thanh Thảo,Larita Pome AH0725_28 L Green,1,2025-12-01T10:45:40.380060
619564,SO01122025:1028641,Thanh Thảo,Larita Pome AH0725_20 S Green,1,2025-12-01T10:45:40.380060
619564,SO01122025:1028641,Thanh Thảo,Mia Túi Canvas EasyGo Mini Bag S Orange,1,2025-12-01T10:45:40.380060
619564,SO01122025:1028641,Thanh Thảo,Giảm khác,1,2025-12-01T10:45:40.380060
619563,SO01122025:1028640,Chị Trâm,MIAGO Aqua Bottle 18Oz - 532ml S Orange,1,2025-12-01T10:45:40.380065
619563,SO01122025:1028640,Chị Trâm,"Mia Cover City 2_28"" L Black",1,2025-12-01T10:45:40.380065
619561,SO01122025:1028638,Bích Trâm,Larita KINLEY LK0425_28 L Blue,1,2025-12-01T10:45:40.380070
619561,SO01122025:1028638,Bích Trâm,Mia Túi Canvas EasyGo Mini Bag S Orange,1,2025-12-01T10:45:40.380070
619560,SO01122025:1028637,Phạm Việt Hưng,Larita Pome AH0725_28 L Green,1,2025-12-01T10:45:40.380074
619560,SO01122025:1028637,Phạm Việt Hưng,Larita Pome AH0725_24 M Green,1,2025-12-01T10:45:40.380074
619560,SO01122025:1028637,Phạm Việt Hưng,Mia Túi Canvas EasyGo Mini Bag S Orange,1,2025-12-01T10:45:40.380074
619560,SO01122025:1028637,Phạm Việt Hưng,Mia EasyGo Tote M Orange,1,2025-12-01T10:45:40.380074
619560,SO01122025:1028637,Phạm Việt Hưng,Giảm voucher,1,2025-12-01T10:45:40.380074
619538,SO01122025:1028615,Lê Thị Thu Hà,Larita Pome AH0725_24 M Dark Blue,1,2025-12-01T10:45:40.380078
619538,SO01122025:1028615,Lê Thị Thu Hà,"Mia Cover City 2_24"" M Black",1,2025-12-01T10:45:40.380078
619538,SO01122025:1028615,Lê Thị Thu Hà,"Mia Cover City 2_20"" S Black",1,2025-12-01T10:45:40.380078
619538,SO01122025:1028615,Lê Thị Thu Hà,Larita Pome AH0725_20 S Dark Blue,1,2025-12-01T10:45:40.380078
619538,SO01122025:1028615,Lê Thị Thu Hà,Mia Túi Canvas EasyGo Mini Bag S Orange,1,2025-12-01T10:45:40.380078
619538,SO01122025:1028615,Lê Thị Thu Hà,Giảm voucher,1,2025-12-01T10:45:40.380078
619558,SO01122025:1028635,TIktok,Larita Ayther TT01_20 S Mint,1,2025-12-01T10:45:40.380082
619558,SO01122025:1028635,TIktok,The Travel Star Compact Shoe Bag S Orange,1,2025-12-01T10:45:40.380082
619558,SO01122025:1028635,TIktok,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380082
619557,SO01122025:1028634,TIktok,Larita Romi PT01_28 L Black,1,2025-12-01T10:45:40.380086
619557,SO01122025:1028634,TIktok,The Travel Star laundry bag S Orange,1,2025-12-01T10:45:40.380086
619557,SO01122025:1028634,TIktok,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380086
619537,SO01122025:1028614,Bùi Thị Thúy Vy,Pisani Demili AH0124_20 S Black,1,2025-12-01T10:45:40.380091
619537,SO01122025:1028614,Bùi Thị Thúy Vy,"Mia Cover City 2_20"" S Black",1,2025-12-01T10:45:40.380091
619537,SO01122025:1028614,Bùi Thị Thúy Vy,Mia Túi Canvas EasyGo Mini Bag S Orange,1,2025-12-01T10:45:40.380091
619537,SO01122025:1028614,Bùi Thị Thúy Vy,Giảm thành viên,1,2025-12-01T10:45:40.380091
619559,SO01122025:1028636,TIktok,Pisani Lani TR608_28 L Light Blue,1,2025-12-01T10:45:40.380095
619559,SO01122025:1028636,TIktok,Pisani Lani TR608_20 S Light Blue,1,2025-12-01T10:45:40.380095
619559,SO01122025:1028636,TIktok,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380095
619559,SO01122025:1028636,TIktok,The Travel Star Matte Cover_28 L Black,1,2025-12-01T10:45:40.380095
619559,SO01122025:1028636,TIktok,The Travel Star Matte Cover_20 S Black,1,2025-12-01T10:45:40.380095
619559,SO01122025:1028636,TIktok,Giảm khác,1,2025-12-01T10:45:40.380095
619525,SO01122025:1028602,Nguyễn Quốc Bảo,Larita Orix NM01_24 M Light Blue,1,2025-12-01T10:45:40.380102
619525,SO01122025:1028602,Nguyễn Quốc Bảo,Thu phí vận chuyển,1,2025-12-01T10:45:40.380102
619525,SO01122025:1028602,Nguyễn Quốc Bảo,Mia Túi Canvas EasyGo Mini Bag S Orange,1,2025-12-01T10:45:40.380102
619524,SO01122025:1028601,Gia Vui,The Travel Star Matte Cover_24 M Black,1,2025-12-01T10:45:40.380107
619547,SO01122025:1028624,TIktok,Larita Ayther TT01_24 M Mint,1,2025-12-01T10:45:40.380110
619547,SO01122025:1028624,TIktok,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380110
619547,SO01122025:1028624,TIktok,The Travel Star Compact Shoe Bag S Orange,1,2025-12-01T10:45:40.380110
619548,SO01122025:1028625,TIktok,Larita Aly MG0524_20 S Light Blue,1,2025-12-01T10:45:40.380115
619548,SO01122025:1028625,TIktok,The Travel Star TA33222 Travel Neck Pillow S Dark Grey,1,2025-12-01T10:45:40.380115
619548,SO01122025:1028625,TIktok,The Travel Star Summer Vibe Pouch S Green,1,2025-12-01T10:45:40.380115
619548,SO01122025:1028625,TIktok,The Travel Star laundry bag S Orange,1,2025-12-01T10:45:40.380115
619548,SO01122025:1028625,TIktok,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380115
619548,SO01122025:1028625,TIktok,Giảm khác,1,2025-12-01T10:45:40.380115
619536,SO01122025:1028613,Shopee,Larita Miyo AH01252_24 M Black,1,2025-12-01T10:45:40.380119
619536,SO01122025:1028613,Shopee,The Travel Star Compact Shoe Bag S Orange,1,2025-12-01T10:45:40.380119
619549,SO01122025:1028626,TIktok,Larita Gin AH0225_24 M Pink,1,2025-12-01T10:45:40.380123
619549,SO01122025:1028626,TIktok,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380123
619516,SO01122025:1028593,Diep,Larita Cory MG1124_24 M Blue,1,2025-12-01T10:45:40.380127
619516,SO01122025:1028593,Diep,Mia Túi Canvas EasyGo Mini Bag S Orange,1,2025-12-01T10:45:40.380127
619515,SO01122025:1028592,Nguyễn thành Long,Pisani Demili AH0124_24 M Silver,1,2025-12-01T10:45:40.380131
619515,SO01122025:1028592,Nguyễn thành Long,The Travel Star Compact Shoe Bag S Orange,1,2025-12-01T10:45:40.380131
619515,SO01122025:1028592,Nguyễn thành Long,"Mia Cover City 2_24"" M Black",1,2025-12-01T10:45:40.380131
619568,SO01122025:1028645,Lazada,Larita Miyo AH01252_20 S Mint,1,2025-12-01T10:45:40.380135
619568,SO01122025:1028645,Lazada,The Travel Star Compact Shoe Bag S Orange,1,2025-12-01T10:45:40.380135
619568,SO01122025:1028645,Lazada,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380135
619568,SO01122025:1028645,Lazada,Giảm khác,1,2025-12-01T10:45:40.380135
619514,SO01122025:1028591,Giao Quỳnh,Larita Orix NM01_20 S Light Blue,1,2025-12-01T10:45:40.380139
619514,SO01122025:1028591,Giao Quỳnh,Thu phí vận chuyển,1,2025-12-01T10:45:40.380139
619514,SO01122025:1028591,Giao Quỳnh,Mia Túi Canvas EasyGo Mini Bag S Orange,1,2025-12-01T10:45:40.380139
619513,SO01122025:1028590,Shopee,Larita Soly AH0924_28 L Dark Grey,1,2025-12-01T10:45:40.380143
619513,SO01122025:1028590,Shopee,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380143
619527,SO01122025:1028604,Shopee,The Travel Star Clearguard Cover_29 L Black,1,2025-12-01T10:45:40.380147
619527,SO01122025:1028604,Shopee,The Travel Star Clearguard Cover_26 L Black,1,2025-12-01T10:45:40.380147
619527,SO01122025:1028604,Shopee,The Travel Star C00-348 Digital Luggage Scale S White,1,2025-12-01T10:45:40.380147
619527,SO01122025:1028604,Shopee,Giảm khác,1,2025-12-01T10:45:40.380147
619551,SO01122025:1028628,TIktok,Larita Ayther TT01_20 S Pink,1,2025-12-01T10:45:40.380151
619551,SO01122025:1028628,TIktok,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380151
619551,SO01122025:1028628,TIktok,The Travel Star Compact Shoe Bag S Orange,1,2025-12-01T10:45:40.380151
619529,SO01122025:1028606,Shopee,Larita Miyo AH01252_20 S Mint,1,2025-12-01T10:45:40.380155
619529,SO01122025:1028606,Shopee,The Travel Star Compact Shoe Bag S Orange,1,2025-12-01T10:45:40.380155
619552,SO01122025:1028629,TIktok,Larita Rena AH0624_28 L Dark Blue,1,2025-12-01T10:45:40.380159
619552,SO01122025:1028629,TIktok,Larita Rena AH0624_20 S Dark Blue,1,2025-12-01T10:45:40.380159
619552,SO01122025:1028629,TIktok,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380159
619552,SO01122025:1028629,TIktok,The Travel Star laundry bag S Orange,1,2025-12-01T10:45:40.380159
619552,SO01122025:1028629,TIktok,Giảm khác,1,2025-12-01T10:45:40.380159
619512,SO01122025:1028589,CÔNG TY TNHH SOL COMMERCE ENABLER VIỆT NAM,Larita Juden MG0624_20 S Blue,19,2025-12-01T10:45:40.380163
619512,SO01122025:1028589,CÔNG TY TNHH SOL COMMERCE ENABLER VIỆT NAM,Thu phí vận chuyển,1,2025-12-01T10:45:40.380163
619553,SO01122025:1028630,TIktok,Larita Aly MG0524_24 M Black,1,2025-12-01T10:45:40.380167
619553,SO01122025:1028630,TIktok,The Travel Star laundry bag S Orange,1,2025-12-01T10:45:40.380167
619553,SO01122025:1028630,TIktok,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380167
619530,SO01122025:1028607,Shopee,Hydro Flask Wide Flex Sip Lid W12BCX - 12 Oz 355ml White,1,2025-12-01T10:45:40.380171
619528,SO01122025:1028605,Shopee,Larita Rota MG0324_20 S Mint,1,2025-12-01T10:45:40.380175
619528,SO01122025:1028605,Shopee,Mia Pack-it shoes bag II S Orange,1,2025-12-01T10:45:40.380175
619528,SO01122025:1028605,Shopee,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380175
619554,SO01122025:1028631,TIktok,Larita Omi AH0125_24 M Dark Grey,1,2025-12-01T10:45:40.380179
619554,SO01122025:1028631,TIktok,The Travel Star laundry bag S Orange,1,2025-12-01T10:45:40.380179
619554,SO01122025:1028631,TIktok,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380179
619535,SO01122025:1028612,Shopee,The Travel Star Adventure Duffle Bag M Navy,1,2025-12-01T10:45:40.380183
619508,SO01122025:1028585,Liên Vũ,Larita Rina MG0424_28 L Blue,1,2025-12-01T10:45:40.380188
619508,SO01122025:1028585,Liên Vũ,Thu phí vận chuyển,1,2025-12-01T10:45:40.380188
619508,SO01122025:1028585,Liên Vũ,The Travel Star Compact Shoe Bag S Orange,1,2025-12-01T10:45:40.380188
619555,SO01122025:1028632,TIktok,Larita Gin AH0225_20 S Dark Blue,1,2025-12-01T10:45:40.380192
619555,SO01122025:1028632,TIktok,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380192
619500,SO01122025:1028577,Khách hàng mới,"Larita All-day Backpack BP1 15.6"" M Pink",1,2025-12-01T10:45:40.380196
619500,SO01122025:1028577,Khách hàng mới,Mia Halloween Embroidery Patch Set 5 Đa Màu,1,2025-12-01T10:45:40.380196
619533,SO01122025:1028610,Shopee,Larita Weny MG1024_28 L Sandstone,1,2025-12-01T10:45:40.380200
619533,SO01122025:1028610,Shopee,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380200
619533,SO01122025:1028610,Shopee,Mia Gối Hơi Du Lịch Gấp Gọn S Orange,1,2025-12-01T10:45:40.380200
619532,SO01122025:1028609,Shopee,Larita Rota MG0324_28 L Pink,1,2025-12-01T10:45:40.380204
619532,SO01122025:1028609,Shopee,Larita Rota MG0324_20 S Pink,1,2025-12-01T10:45:40.380204
619532,SO01122025:1028609,Shopee,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380204
619532,SO01122025:1028609,Shopee,Mia Pack-it shoes bag II S Orange,1,2025-12-01T10:45:40.380204
619532,SO01122025:1028609,Shopee,Giảm khác,1,2025-12-01T10:45:40.380204
619556,SO01122025:1028633,TIktok,Larita Pome AH0725_28 L Green,1,2025-12-01T10:45:40.380208
619556,SO01122025:1028633,TIktok,Larita Pome AH0725_20 S Green,1,2025-12-01T10:45:40.380208
619556,SO01122025:1028633,TIktok,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380208
619556,SO01122025:1028633,TIktok,The Travel Star laundry bag S Orange,1,2025-12-01T10:45:40.380208
619556,SO01122025:1028633,TIktok,Giảm khác,1,2025-12-01T10:45:40.380208
619540,SO01122025:1028617,TIktok,Pisani Lani TR608_28 L Black,1,2025-12-01T10:45:40.380212
619540,SO01122025:1028617,TIktok,The Travel Star Matte Cover_28 L Black,1,2025-12-01T10:45:40.380212
619540,SO01122025:1028617,TIktok,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380212
619541,SO01122025:1028618,TIktok,Larita Lena LK0225_24 M Pink,1,2025-12-01T10:45:40.380216
619541,SO01122025:1028618,TIktok,The Travel Star laundry bag S Orange,1,2025-12-01T10:45:40.380216
619541,SO01122025:1028618,TIktok,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380216
619542,SO01122025:1028619,TIktok,Larita Omi AH0125_20 S Yellow,1,2025-12-01T10:45:40.380220
619542,SO01122025:1028619,TIktok,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380220
619542,SO01122025:1028619,TIktok,The Travel Star laundry bag S Orange,1,2025-12-01T10:45:40.380220
619477,SO01122025:1028553,Vũ Yến,Larita Juden MG0624_20 S Pink,1,2025-12-01T10:45:40.380224
619477,SO01122025:1028553,Vũ Yến,Mia Luggage Tag S Orange,1,2025-12-01T10:45:40.380224
619477,SO01122025:1028553,Vũ Yến,The Travel Star Matte Cover_20 S Black,1,2025-12-01T10:45:40.380224
619531,SO01122025:1028608,Shopee,Larita Rota MG0324_20 S Mint,1,2025-12-01T10:45:40.380227
